joint,x,y,z,jointname,voiceover
7,-34.615852,324.34784,3120.2932,RIGHT_HAND,
8,-156.52637,142.9771,3490.0254,TORSO,
9,-228.42625,-26.386108,3466.6536,LEFT_HIP,
10,-93.89922,-27.84552,3454.0085,RIGHT_HIP,
11,-262.82364,-422.36713,3463.673,LEFT_KNEE,
12,-54.27818,-421.68433,3444.1597,RIGHT_KNEE,
13,-280.05804,-782.89087,3484.386,LEFT_FOOT,
14,-52.532806,-791.38245,3472.811,RIGHT_FOOT,
0,-164.7937,570.577,3618.3813,HEAD,
1,-153.86559,313.28564,3512.6794,NECK,
2,-283.5122,313.70654,3526.2585,LEFT_SHOULDER,
3,-24.218956,312.86475,3499.1003,RIGHT_SHOULDER,
4,-337.09875,273.0318,3323.0251,LEFT_ELBOW,
5,-22.487568,221.91827,3305.4187,RIGHT_ELBOW,
6,-315.09143,338.04962,3056.3145,LEFT_HAND,
7,-27.071762,330.42984,3126.3608,RIGHT_HAND,
8,-157.16637,143.20772,3486.437,TORSO,
9,-228.6273,-26.64891,3467.3337,LEFT_HIP,
10,-92.306984,-27.091476,3453.0554,RIGHT_HIP,
11,-263.45465,-422.82953,3465.0615,LEFT_KNEE,
12,-54.40224,-421.07257,3443.5754,RIGHT_KNEE,
13,-281.49094,-783.56396,3487.1042,LEFT_FOOT,
14,-52.38947,-791.5893,3475.596,RIGHT_FOOT,
0,-164.4621,570.96106,3618.9968,HEAD,
1,-148.02643,307.35327,3503.5833,NECK,
2,-269.36917,310.1186,3514.609,LEFT_SHOULDER,
3,-26.683655,304.58798,3492.5576,RIGHT_SHOULDER,
4,-330.81732,289.77032,3337.5996,LEFT_ELBOW,
5,-11.544667,265.47147,3273.1062,RIGHT_ELBOW,
6,-324.03113,346.08176,3070.7007,LEFT_HAND,
7,-32.39942,312.34464,3140.138,RIGHT_HAND,
8,-153.82051,140.17433,3481.746,TORSO,
9,-228.02425,-25.445618,3466.125,LEFT_HIP,
10,-91.20495,-28.56363,3453.6929,RIGHT_HIP,
11,-263.25644,-421.39536,3466.0525,LEFT_KNEE,
12,-54.11141,-422.6817,3444.6802,RIGHT_KNEE,
13,-287.62665,-788.22864,3502.8179,LEFT_FOOT,
14,-51.99886,-801.8109,3490.2834,RIGHT_FOOT,
0,-163.98438,572.64374,3621.8225,HEAD,
1,-150.35167,308.76617,3504.9478,NECK,
2,-275.79733,310.17508,3518.4504,LEFT_SHOULDER,
3,-24.906025,307.35727,3491.445,RIGHT_SHOULDER,
4,-331.5228,286.60632,3337.5544,LEFT_ELBOW,
5,-11.56948,264.36334,3274.6838,RIGHT_ELBOW,
6,-317.1453,343.359,3063.8726,LEFT_HAND,
7,-27.953537,347.5002,3062.3403,RIGHT_HAND,
8,-154.70135,140.91702,3482.051,TORSO,
9,-227.77773,-26.160248,3466.5518,LEFT_HIP,
10,-90.324356,-27.70401,3451.7568,RIGHT_HIP,
11,-262.70453,-421.0575,3469.2788,LEFT_KNEE,
12,-53.89623,-421.65906,3442.8208,RIGHT_KNEE,
13,-283.81903,-786.6223,3498.3928,LEFT_FOOT,
14,-47.335857,-774.5842,3464.0955,RIGHT_FOOT,
0,-163.80377,573.7491,3623.9595,HEAD,
1,-151.6706,310.9429,3499.6365,NECK,
2,-278.11002,312.08594,3511.1833,LEFT_SHOULDER,
3,-25.23115,309.79987,3488.0896,RIGHT_SHOULDER,
4,-332.98578,280.24878,3340.1636,LEFT_ELBOW,
5,-11.484218,260.0906,3274.698,RIGHT_ELBOW,
6,-323.626,339.66748,3070.528,LEFT_HAND,
7,-27.940857,339.7172,3062.8948,RIGHT_HAND,
8,-155.08553,141.81024,3478.985,TORSO,
9,-227.36961,-26.69983,3464.623,LEFT_HIP,
10,-89.63132,-27.945007,3452.0444,RIGHT_HIP,
11,-262.47678,-420.51852,3469.2205,LEFT_KNEE,
12,-52.977577,-422.24387,3443.5889,RIGHT_KNEE,
13,-283.65118,-784.97534,3497.3018,LEFT_FOOT,
14,-50.126827,-783.32666,3471.0044,RIGHT_FOOT,
0,-162.7994,574.87256,3626.1912,HEAD,
1,-152.46896,314.37115,3504.285,NECK,
2,-280.40994,314.94336,3516.5598,LEFT_SHOULDER,
3,-24.527996,313.79895,3492.01,RIGHT_SHOULDER,
4,-331.81104,277.46967,3344.6758,LEFT_ELBOW,
5,-5.745161,255.92175,3276.4897,RIGHT_ELBOW,
6,-327.75687,337.57733,3078.3093,LEFT_HAND,
7,-27.535227,340.28244,3061.6782,RIGHT_HAND,
8,-155.4563,143.33868,3481.1206,TORSO,
9,-227.39099,-27.385437,3464.5713,LEFT_HIP,
10,-89.496284,-28.002136,3451.3413,RIGHT_HIP,
11,-262.35794,-421.0697,3468.6501,LEFT_KNEE,
12,-53.04145,-421.93643,3443.8076,RIGHT_KNEE,
13,-282.70782,-784.6421,3494.5347,LEFT_FOOT,
14,-52.218536,-786.91376,3476.3574,RIGHT_FOOT,
0,-162.08537,575.49243,3628.6597,HEAD,
1,-153.82962,317.6806,3506.272,NECK,
2,-282.39487,317.35583,3516.3179,LEFT_SHOULDER,
3,-25.264372,318.00534,3496.226,RIGHT_SHOULDER,
4,-331.1232,270.1785,3353.5247,LEFT_ELBOW,
5,-4.5695744,254.39125,3278.7522,RIGHT_ELBOW,
6,-322.42664,340.00793,3066.948,LEFT_HAND,
7,-40.00654,322.51276,3139.352,RIGHT_HAND,
8,-155.2772,145.7881,3482.1892,TORSO,
9,-224.56963,-26.275757,3463.4077,LEFT_HIP,
10,-88.87997,-25.933014,3452.8052,RIGHT_HIP,
11,-261.23047,-419.91476,3466.693,LEFT_KNEE,
12,-53.389145,-419.70905,3443.8062,RIGHT_KNEE,
13,-283.38034,-786.1903,3494.0125,LEFT_FOOT,
14,-50.701828,-786.46436,3456.9148,RIGHT_FOOT,
0,-161.5068,575.01556,3628.2725,HEAD,
1,-154.35327,317.79538,3508.0413,NECK,
2,-282.76093,317.30685,3519.1626,LEFT_SHOULDER,
3,-25.9456,318.2839,3496.92,RIGHT_SHOULDER,
4,-332.01025,270.57916,3352.7937,LEFT_ELBOW,
5,-1.081377,242.15582,3279.7954,RIGHT_ELBOW,
6,-322.40167,336.82858,3061.3374,LEFT_HAND,
7,-37.426903,340.14056,3062.6194,RIGHT_HAND,
8,-155.81694,145.61652,3483.5784,TORSO,
9,-225.28828,-26.821075,3465.0056,LEFT_HIP,
10,-89.27294,-26.30362,3453.2253,RIGHT_HIP,
11,-261.73462,-420.84668,3466.7202,LEFT_KNEE,
12,-54.240215,-419.5302,3443.971,RIGHT_KNEE,
13,-283.35883,-786.7736,3492.6465,LEFT_FOOT,
14,-50.721706,-789.40845,3447.478,RIGHT_FOOT,
0,-160.69885,574.8207,3630.0535,HEAD,
1,-156.91153,318.92108,3502.905,NECK,
2,-287.12222,317.5476,3515.7075,LEFT_SHOULDER,
3,-26.700804,320.29456,3490.1025,RIGHT_SHOULDER,
4,-332.45813,268.97327,3340.8647,LEFT_ELBOW,
5,-17.459988,253.37349,3192.6582,RIGHT_ELBOW,
6,-332.45676,329.95505,3087.9114,LEFT_HAND,
7,-54.529034,328.29633,3190.1028,RIGHT_HAND,
8,-157.16869,145.73636,3481.7097,TORSO,
9,-225.20393,-28.163284,3467.1785,LEFT_HIP,
10,-89.64775,-26.733414,3453.8503,RIGHT_HIP,
11,-262.55743,-422.37054,3468.2336,LEFT_KNEE,
12,-55.033897,-422.2527,3445.4797,RIGHT_KNEE,
13,-286.1225,-787.12585,3488.825,LEFT_FOOT,
14,-52.173054,-801.2003,3445.922,RIGHT_FOOT,
0,-160.23717,574.647,3629.0435,HEAD,
1,-157.46925,317.4536,3503.2224,NECK,
2,-287.8346,315.64868,3517.194,LEFT_SHOULDER,
3,-27.103922,319.2586,3489.2507,RIGHT_SHOULDER,
4,-331.91727,266.9815,3341.1758,LEFT_ELBOW,
5,-14.895307,252.66193,3202.0276,RIGHT_ELBOW,
6,-331.0841,329.25998,3071.8345,LEFT_HAND,
7,-62.366085,328.58472,3205.6455,RIGHT_HAND,
8,-157.321,144.47473,3482.2593,TORSO,
9,-225.1283,-29.445038,3468.579,LEFT_HIP,
10,-89.2172,-27.563293,3454.0132,RIGHT_HIP,
11,-263.40466,-423.54654,3469.4785,LEFT_KNEE,
12,-54.462646,-422.8333,3445.715,RIGHT_KNEE,
13,-286.24316,-789.3314,3491.311,LEFT_FOOT,
14,-52.06156,-798.1134,3443.4866,RIGHT_FOOT,
0,-160.59018,573.86755,3628.2747,HEAD,
1,-156.92342,316.84244,3502.0042,NECK,
2,-286.5036,314.78568,3517.2273,LEFT_SHOULDER,
3,-27.343193,318.8992,3486.781,RIGHT_SHOULDER,
4,-332.08923,264.99847,3336.2422,LEFT_ELBOW,
5,-14.006235,252.84592,3207.224,RIGHT_ELBOW,
6,-328.9179,329.73245,3073.0269,LEFT_HAND,
7,-72.07383,332.75568,3214.3604,RIGHT_HAND,
8,-156.53998,143.75575,3481.8828,TORSO,
9,-223.23308,-30.3956,3469.6416,LEFT_HIP,
10,-89.08002,-28.266266,3453.8813,RIGHT_HIP,
11,-264.41986,-424.2932,3470.0642,LEFT_KNEE,
12,-53.777084,-422.87106,3445.5095,RIGHT_KNEE,
13,-285.19345,-788.95984,3491.0544,LEFT_FOOT,
14,-51.83181,-792.1758,3450.669,RIGHT_FOOT,
0,-158.2673,574.18,3627.8538,HEAD,
1,-156.23767,318.30817,3504.108,NECK,
2,-286.02155,316.37842,3520.3933,LEFT_SHOULDER,
3,-26.453764,320.2379,3487.8225,RIGHT_SHOULDER,
4,-326.2539,246.22699,3326.245,LEFT_ELBOW,
5,-5.9239883,248.0285,3239.0767,RIGHT_ELBOW,
6,-337.82034,318.89224,3094.0789,LEFT_HAND,
7,-28.49924,347.75302,3035.9258,RIGHT_HAND,
8,-156.24486,144.34401,3483.4368,TORSO,
9,-223.316,-30.617325,3471.181,LEFT_HIP,
10,-89.1881,-28.62297,3454.3503,RIGHT_HIP,
11,-264.93362,-423.95123,3469.3042,LEFT_KNEE,
12,-53.908703,-422.68298,3445.857,RIGHT_KNEE,
13,-284.57794,-786.25024,3489.7078,LEFT_FOOT,
14,-49.524837,-782.25006,3463.6538,RIGHT_FOOT,
0,-159.11307,573.9247,3626.5188,HEAD,
1,-155.45,320.10297,3505.9941,NECK,
2,-285.4216,318.385,3522.727,LEFT_SHOULDER,
3,-25.478376,321.82098,3489.2612,RIGHT_SHOULDER,
4,-347.17416,250.95587,3333.659,LEFT_ELBOW,
5,41.579376,253.9077,3290.6582,RIGHT_ELBOW,
6,-336.53394,322.99658,3091.5327,LEFT_HAND,
7,-30.994606,351.79672,3041.275,RIGHT_HAND,
8,-155.8472,145.42755,3484.9749,TORSO,
9,-223.84137,-30.141388,3472.6582,LEFT_HIP,
10,-88.64743,-28.35437,3455.253,RIGHT_HIP,
11,-265.65308,-421.74164,3467.7888,LEFT_KNEE,
12,-54.1297,-422.20975,3446.1013,RIGHT_KNEE,
13,-283.8416,-783.56635,3490.1848,LEFT_FOOT,
14,-48.566025,-781.5023,3471.8423,RIGHT_FOOT,
0,-159.48892,573.1564,3626.6096,HEAD,
1,-154.40549,319.46994,3506.5134,NECK,
2,-283.66388,317.969,3527.0833,LEFT_SHOULDER,
3,-25.147099,320.9709,3485.9436,RIGHT_SHOULDER,
4,-353.81134,256.41394,3347.6414,LEFT_ELBOW,
5,22.709633,248.92542,3274,RIGHT_ELBOW,
6,-335.5895,321.5064,3086.0593,LEFT_HAND,
7,-25.511654,352.8537,3047.827,RIGHT_HAND,
8,-155.45917,144.46114,3487.122,TORSO,
9,-223.99933,-31.331314,3478.4702,LEFT_HIP,
10,-89.026375,-29.764023,3456.9912,RIGHT_HIP,
11,-264.2614,-420.4851,3465.1165,LEFT_KNEE,
12,-54.879498,-423.9646,3448.0332,RIGHT_KNEE,
13,-283.30508,-782.7815,3489.3584,LEFT_FOOT,
14,-51.24519,-786.93774,3471.7234,RIGHT_FOOT,
0,-160.11359,572.8714,3627.683,HEAD,
1,-149.94975,324.77533,3507.4304,NECK,
2,-277.29962,324.32153,3531.4526,LEFT_SHOULDER,
3,-22.599855,325.22913,3483.4082,RIGHT_SHOULDER,
4,-332.32056,223.04507,3392.9868,LEFT_ELBOW,
5,23.378786,246.43411,3277.7178,RIGHT_ELBOW,
6,-290.77966,291.19632,3172.4316,LEFT_HAND,
7,-6.498642,347.5014,3087.4312,RIGHT_HAND,
8,-153.26797,147.41391,3486.489,TORSO,
9,-223.58261,-30.186234,3478.1853,LEFT_HIP,
10,-89.58979,-29.708786,3452.91,RIGHT_HIP,
11,-262.82013,-421.60107,3466.6829,LEFT_KNEE,
12,-55.286797,-423.00708,3444.9133,RIGHT_KNEE,
13,-284.80466,-783.8978,3491.7659,LEFT_FOOT,
14,-52.0291,-787.72644,3468.933,RIGHT_FOOT,
0,-161.3177,572.3485,3627.058,HEAD,
1,-150.52223,323.56482,3505.6448,NECK,
2,-277.81952,323.3723,3529.3252,LEFT_SHOULDER,
3,-23.224945,323.75726,3481.9644,RIGHT_SHOULDER,
4,-332.23285,227.4049,3395.838,LEFT_ELBOW,
5,21.570362,238.94934,3275.8906,RIGHT_ELBOW,
6,-338.0073,314.79724,3096.317,LEFT_HAND,
7,-25.509525,324.4989,3086.3572,RIGHT_HAND,
8,-153.8581,147.02678,3486.2776,TORSO,
9,-224.9304,-29.613663,3479.511,LEFT_HIP,
10,-89.4575,-29.408829,3454.3098,RIGHT_HIP,
11,-261.78256,-422.63666,3465.6926,LEFT_KNEE,
12,-55.05302,-423.99023,3446.1658,RIGHT_KNEE,
13,-285.17282,-783.3822,3491.35,LEFT_FOOT,
14,-52.13028,-789.78516,3469.1277,RIGHT_FOOT,
0,-161.73338,572.99585,3626.9238,HEAD,
1,-151.62305,317.57672,3494.4724,NECK,
2,-278.31567,319.1671,3513.0588,LEFT_SHOULDER,
3,-24.930445,315.9864,3475.886,RIGHT_SHOULDER,
4,-324.50223,236.43008,3399.8555,LEFT_ELBOW,
5,19.795126,234.7486,3270.883,RIGHT_ELBOW,
6,-327.51816,328.19876,3089.5762,LEFT_HAND,
7,-61.86522,349.2085,2983.037,RIGHT_HAND,
8,-155.31224,143.85265,3484.1902,TORSO,
9,-229.89574,-28.981522,3484.3086,LEFT_HIP,
10,-88.10714,-30.761368,3463.5073,RIGHT_HIP,
11,-260.30347,-421.09003,3454.8242,LEFT_KNEE,
12,-53.738773,-424.57257,3454.181,RIGHT_KNEE,
13,-285.89932,-782.2234,3481.0593,LEFT_FOOT,
14,-48.067574,-787.50146,3470.4922,RIGHT_FOOT,
0,-162.10968,573.0696,3627.027,HEAD,
1,-151.75491,312.95105,3492.1743,NECK,
2,-275.54767,315.21164,3508.3386,LEFT_SHOULDER,
3,-27.962196,310.69043,3476.01,RIGHT_SHOULDER,
4,-325.12497,243.12556,3395.709,LEFT_ELBOW,
5,15.165798,232.83253,3265.9233,RIGHT_ELBOW,
6,-321.68182,334.10907,3077.6646,LEFT_HAND,
7,-32.187115,349.3151,3052.1328,RIGHT_HAND,
8,-155.97356,141.10574,3483.8992,TORSO,
9,-233.0692,-29.408722,3485.1401,LEFT_HIP,
10,-87.31519,-32.070374,3466.108,RIGHT_HIP,
11,-260.47766,-420.92636,3452.1086,LEFT_KNEE,
12,-53.240677,-425.9705,3458.3955,RIGHT_KNEE,
13,-286.02753,-782.9844,3476.6882,LEFT_FOOT,
14,-49.69098,-790.2954,3472.836,RIGHT_FOOT,
0,-163.52072,573.18384,3624.8635,HEAD,
1,-157.8974,308.69745,3470.5679,NECK,
2,-280.51672,309.43665,3469.0618,LEFT_SHOULDER,
3,-35.278107,307.9583,3472.074,RIGHT_SHOULDER,
4,-323.48502,253.08003,3407.4705,LEFT_ELBOW,
5,12.269215,229.19662,3256.1155,RIGHT_ELBOW,
6,-334.2624,327.93967,3107.3567,LEFT_HAND,
7,-32.46056,334.50504,3061.9812,RIGHT_HAND,
8,-158.94142,138.38788,3471.9822,TORSO,
9,-233.84291,-31.476486,3472.4893,LEFT_HIP,
10,-86.12797,-32.36693,3474.3037,RIGHT_HIP,
11,-260.96088,-421.37036,3444.838,LEFT_KNEE,
12,-52.786568,-426.29828,3467.473,RIGHT_KNEE,
13,-286.7775,-783.7233,3468.8096,LEFT_FOOT,
14,-49.933147,-791.9718,3480.607,RIGHT_FOOT,
0,-163.48267,574.10803,3625.89,HEAD,
1,-155.31068,311.7217,3475.4104,NECK,
2,-277.39114,313.22803,3478.3909,LEFT_SHOULDER,
3,-33.23023,310.2154,3472.43,RIGHT_SHOULDER,
4,-321.5873,254.32542,3402.0825,LEFT_ELBOW,
5,11.21381,230.26389,3258.1975,RIGHT_ELBOW,
6,-330.55365,331.42963,3086.798,LEFT_HAND,
7,-33.192894,335.92413,3049.206,RIGHT_HAND,
8,-157.47475,139.11116,3474.007,TORSO,
9,-233.38994,-32.5894,3474.4043,LEFT_HIP,
10,-85.88767,-34.409378,3470.8032,RIGHT_HIP,
11,-261.46765,-419.51904,3447.5344,LEFT_KNEE,
12,-52.925476,-429.18756,3464.6448,RIGHT_KNEE,
13,-296.48557,-794.4809,3482.7217,LEFT_FOOT,
14,-50.25569,-799.5137,3472.1743,RIGHT_FOOT,
0,-163.28036,575.22473,3626.6067,HEAD,
1,-153.73666,313.51245,3481.8992,NECK,
2,-275.4592,315.037,3489.452,LEFT_SHOULDER,
3,-32.01413,311.98785,3474.3464,RIGHT_SHOULDER,
4,-325.4914,252.71413,3399.0793,LEFT_ELBOW,
5,11.302719,231.78665,3262.3726,RIGHT_ELBOW,
6,-315.2594,337.74786,3079.573,LEFT_HAND,
7,-16.84729,310.26144,3127.9724,RIGHT_HAND,
8,-156.21721,139.71648,3477.0037,TORSO,
9,-231.31294,-33.169983,3476.6138,LEFT_HIP,
10,-86.08256,-34.988983,3467.6025,RIGHT_HIP,
11,-261.2636,-419.03397,3448.6304,LEFT_KNEE,
12,-52.997948,-429.4168,3461.168,RIGHT_KNEE,
13,-294.9903,-789.5679,3482.6963,LEFT_FOOT,
14,-50.210796,-797.97424,3467.0798,RIGHT_FOOT,
0,-163.92618,574.7737,3623.7766,HEAD,
1,-151.20003,307.1811,3497.454,NECK,
2,-275.78326,309.7072,3498.7883,LEFT_SHOULDER,
3,-26.616793,304.65503,3496.1199,RIGHT_SHOULDER,
4,-326.88046,256.7771,3398.4224,LEFT_ELBOW,
5,12.738897,231.8489,3263.6118,RIGHT_ELBOW,
6,-327.78284,334.37616,3082.397,LEFT_HAND,
7,-47.503105,331.39044,3070.1206,RIGHT_HAND,
8,-154.80016,136.48758,3484.4683,TORSO,
9,-230.38947,-32.74626,3472.2534,LEFT_HIP,
10,-86.4111,-35.665634,3470.7114,RIGHT_HIP,
11,-261.39798,-418.29846,3445.5652,LEFT_KNEE,
12,-52.68924,-432.17035,3469.9814,RIGHT_KNEE,
13,-291.04636,-785.51996,3476.4387,LEFT_FOOT,
14,-49.28422,-803.64014,3471.4019,RIGHT_FOOT,
0,-162.99088,575.3976,3626.4368,HEAD,
1,-152.05327,308.49457,3499.3914,NECK,
2,-274.55484,310.78412,3502.427,LEFT_SHOULDER,
3,-29.55166,306.20502,3496.3557,RIGHT_SHOULDER,
4,-327.40347,259.21494,3392.7412,LEFT_ELBOW,
5,12.314146,227.09534,3277.3276,RIGHT_ELBOW,
6,-325.9461,331.9748,3087.687,LEFT_HAND,
7,-55.9488,323.80066,3175.4114,RIGHT_HAND,
8,-155.6352,136.61281,3484.483,TORSO,
9,-231.65984,-33.914993,3471.3696,LEFT_HIP,
10,-86.774414,-36.62291,3467.7793,RIGHT_HIP,
11,-261.9815,-416.5636,3449.9731,LEFT_KNEE,
12,-52.770515,-431.7008,3465.8286,RIGHT_KNEE,
13,-288.66388,-782.5851,3477.282,LEFT_FOOT,
14,-51.03491,-802.4148,3471.108,RIGHT_FOOT,
0,-162.38129,576.4712,3627.2913,HEAD,
1,-151.10568,311.4555,3498.3257,NECK,
2,-273.20474,313.7632,3506.1365,LEFT_SHOULDER,
3,-29.006634,309.14783,3490.515,RIGHT_SHOULDER,
4,-328.15442,260.28723,3388.1448,LEFT_ELBOW,
5,12.474251,225.77751,3280.2441,RIGHT_ELBOW,
6,-329.50162,329.7527,3073.4136,LEFT_HAND,
7,-53.61071,329.0139,3167.761,RIGHT_HAND,
8,-155.29558,138.43605,3483.9475,TORSO,
9,-231.7411,-33.217773,3474.1917,LEFT_HIP,
10,-87.22983,-35.949066,3464.947,RIGHT_HIP,
11,-262.35217,-416.8565,3452.4985,LEFT_KNEE,
12,-53.49881,-429.36554,3463.7815,RIGHT_KNEE,
13,-287.0904,-781.97046,3477.5579,LEFT_FOOT,
14,-51.094887,-801.0625,3472.3892,RIGHT_FOOT,
0,-161.4507,576.82007,3627.5496,HEAD,
1,-150.06294,311.79968,3504.084,NECK,
2,-272.89224,313.94595,3517.2275,LEFT_SHOULDER,
3,-27.233635,309.65344,3490.9404,RIGHT_SHOULDER,
4,-334.5078,250.30399,3361.3823,LEFT_ELBOW,
5,13.985283,226.42471,3283.9534,RIGHT_ELBOW,
6,-324.1698,334.64478,3078.7532,LEFT_HAND,
7,-43.97496,330.05704,3074.958,RIGHT_HAND,
8,-154.96703,138.92691,3486.4834,TORSO,
9,-231.4838,-32.69455,3476.546,LEFT_HIP,
10,-88.25842,-35.197205,3461.2197,RIGHT_HIP,
11,-262.46518,-416.62808,3455.2173,LEFT_KNEE,
12,-54.236984,-426.79007,3459.8406,RIGHT_KNEE,
13,-286.00653,-781.29944,3478.948,LEFT_FOOT,
14,-50.833096,-801.36206,3470.5981,RIGHT_FOOT,
0,-160.8663,577.266,3626.7324,HEAD,
1,-151.18889,314.0404,3503.0435,NECK,
2,-273.10645,315.53363,3517.0146,LEFT_SHOULDER,
3,-29.271324,312.54718,3489.0723,RIGHT_SHOULDER,
4,-333.12054,244.30042,3337.8235,LEFT_ELBOW,
5,14.6395035,227.30771,3286.7957,RIGHT_ELBOW,
6,-326.52426,328.82568,3085.063,LEFT_HAND,
7,-6.771967,320.42993,3141.7747,RIGHT_HAND,
8,-155.30705,140.00748,3485.7073,TORSO,
9,-230.76001,-33.15175,3476.5457,LEFT_HIP,
10,-88.090416,-34.899155,3460.1965,RIGHT_HIP,
11,-262.46503,-417.4015,3454.9365,LEFT_KNEE,
12,-54.45621,-425.36328,3458.6816,RIGHT_KNEE,
13,-285.40533,-781.58374,3477.882,LEFT_FOOT,
14,-50.672615,-800.6671,3471.7305,RIGHT_FOOT,
0,-161.06795,577.9442,3624.916,HEAD,
1,-150.93103,316.09656,3502.4792,NECK,
2,-272.22687,317.2492,3521.0637,LEFT_SHOULDER,
3,-29.635223,314.9439,3483.8948,RIGHT_SHOULDER,
4,-338.27747,245.85095,3346.3752,LEFT_ELBOW,
5,14.650097,225.33652,3288.4539,RIGHT_ELBOW,
6,-327.2965,329.65005,3064.76,LEFT_HAND,
7,-53.30006,329.91745,3167.536,RIGHT_HAND,
8,-155.23204,140.76535,3485.2822,TORSO,
9,-230.58868,-33.89061,3478.9722,LEFT_HIP,
10,-88.47741,-35.241074,3457.1982,RIGHT_HIP,
11,-262.0496,-418.6322,3457.4185,LEFT_KNEE,
12,-55.09805,-425.27112,3455.6545,RIGHT_KNEE,
13,-284.2384,-782.85425,3477.225,LEFT_FOOT,
14,-50.98137,-799.40906,3478.553,RIGHT_FOOT,
0,-161.17561,577.9839,3623.9067,HEAD,
1,-150.09894,314.62866,3501.7393,NECK,
2,-272.20575,316.37292,3518.777,LEFT_SHOULDER,
3,-27.992111,312.88443,3484.7014,RIGHT_SHOULDER,
4,-329.21906,255.34424,3406.4863,LEFT_ELBOW,
5,13.927284,223.32779,3286.7502,RIGHT_ELBOW,
6,-328.48178,328.22195,3072.3386,LEFT_HAND,
7,-53.357338,328.89844,3164.3994,RIGHT_HAND,
8,-154.92311,139.32848,3485.1116,TORSO,
9,-230.86577,-34.955826,3478.4072,LEFT_HIP,
10,-88.62879,-36.987625,3458.5605,RIGHT_HIP,
11,-262.66766,-419.36084,3455.6174,LEFT_KNEE,
12,-55.714104,-426.08795,3459.5342,RIGHT_KNEE,
13,-285.3263,-784.262,3474.1423,LEFT_FOOT,
14,-51.654297,-802.0929,3479.8723,RIGHT_FOOT,
0,-158.0315,578.7512,3621.7764,HEAD,
1,-150.46521,315.9205,3504.0696,NECK,
2,-273.98953,317.42587,3521.9272,LEFT_SHOULDER,
3,-26.940903,314.41513,3486.212,RIGHT_SHOULDER,
4,-327.2918,257.90118,3399.5598,LEFT_ELBOW,
5,13.137409,216.55995,3288.4778,RIGHT_ELBOW,
6,-321.94952,333.0156,3057.6587,LEFT_HAND,
7,-35.159847,327.01993,3080.4514,RIGHT_HAND,
8,-155.19131,139.68666,3486.2346,TORSO,
9,-230.78784,-35.683487,3478.6453,LEFT_HIP,
10,-89.047,-37.410873,3458.154,RIGHT_HIP,
11,-262.6398,-421.00037,3457.432,LEFT_KNEE,
12,-55.226837,-427.53503,3458.6033,RIGHT_KNEE,
13,-289.59302,-783.76404,3497.6978,LEFT_FOOT,
14,-52.86586,-801.02435,3484.1677,RIGHT_FOOT,
0,-157.49643,578.7727,3622.2395,HEAD,
1,-148.34837,321.58218,3501.9197,NECK,
2,-274.308,324.08313,3519.0596,LEFT_SHOULDER,
3,-22.388748,319.08124,3484.7798,RIGHT_SHOULDER,
4,-330.32217,262.03525,3395.2847,LEFT_ELBOW,
5,13.097393,209.63657,3287.0178,RIGHT_ELBOW,
6,-330.62534,333.32217,3071.9736,LEFT_HAND,
7,-50.28972,284.26947,3053.3054,RIGHT_HAND,
8,-154.17873,142.74332,3485.1677,TORSO,
9,-231.31285,-34.67981,3478.1184,LEFT_HIP,
10,-88.7053,-37.51129,3458.7131,RIGHT_HIP,
11,-264.39758,-422.94186,3458.541,LEFT_KNEE,
12,-55.075268,-428.56128,3458.1108,RIGHT_KNEE,
13,-290.3777,-783.64526,3506.3286,LEFT_FOOT,
14,-52.372063,-800.718,3480.5334,RIGHT_FOOT,
0,-157.74443,578.28485,3621.448,HEAD,
1,-157.07674,323.30084,3500.9763,NECK,
2,-284.25192,324.33588,3501.792,LEFT_SHOULDER,
3,-29.901564,322.2658,3500.1606,RIGHT_SHOULDER,
4,-327.6051,247.40915,3397.1956,LEFT_ELBOW,
5,14.692957,220.88797,3276.9292,RIGHT_ELBOW,
6,-329.35147,319.9726,3068.892,LEFT_HAND,
7,-50.330147,298.5179,3054.924,RIGHT_HAND,
8,-158.64949,143.74307,3483.6052,TORSO,
9,-232.83063,-35.22377,3466.6997,LEFT_HIP,
10,-87.613846,-36.405624,3465.7686,RIGHT_HIP,
11,-265.06454,-423.5111,3449.9827,LEFT_KNEE,
12,-54.346054,-429.49316,3465.9902,RIGHT_KNEE,
13,-288.37222,-783.8569,3485.86,LEFT_FOOT,
14,-52.438976,-801.4263,3486.9636,RIGHT_FOOT,
0,-157.71567,578.14154,3621.3843,HEAD,
1,-154.17589,327.27716,3492.1836,NECK,
2,-281.4591,329.83472,3488.776,LEFT_SHOULDER,
3,-26.892677,324.7196,3495.5913,RIGHT_SHOULDER,
4,-326.23706,249.87045,3394.9087,LEFT_ELBOW,
5,15.292442,203.70148,3285.682,RIGHT_ELBOW,
6,-326.46323,327.245,3073.0066,LEFT_HAND,
7,-54.391808,297.4527,3060.2043,RIGHT_HAND,
8,-157.4645,146.14574,3479.0762,TORSO,
9,-233.62646,-33.521423,3464.0178,LEFT_HIP,
10,-87.87974,-36.44995,3467.9197,RIGHT_HIP,
11,-264.6725,-423.45563,3447.1855,LEFT_KNEE,
12,-54.308517,-430.2103,3469.084,RIGHT_KNEE,
13,-285.05872,-783.5785,3476.742,LEFT_FOOT,
